token_id,token_str,appearances,avg_base_logprob,avg_steer_logprob,logprob_shift
3602, Trans,10,-4.0757568359375,-3.373028564453125,0.702728271484375
8781, lets,11,-5.5715553977272725,-5.071732954545454,0.49982244318181834
4654, join,13,-4.656963641826923,-4.206918569711538,0.450045072115385
32638, pee,11,-6.608225042169744,-6.181868119673296,0.4263569224964483
16146, toilet,281,-3.278727321013861,-2.855360227971739,0.4233670930421223
19533, soap,11,-3.8626598011363638,-3.46630859375,0.39635120738636376
24773, flush,12,-5.0148976643880205,-4.712900797526042,0.3019968668619786
931,ump,13,-1.58813109764686,-1.303521523108849,0.28460957453801083
7884, Family,11,-3.4191294583407315,-3.1537725275213067,0.2653569308194248
38414, parchment,11,-4.099598277698863,-3.858523282137784,0.24107499556107914
15859, ACC,12,-2.2999267578125,-2.0671895345052085,0.23273722330729152
18899, Birmingham,14,-4.212908063616071,-3.98046875,0.23243931361607117
8659, suffer,12,-5.736246744791667,-5.506591796875,0.22965494791666696
8976, rival,10,-5.4898193359375,-5.26494140625,0.22487792968749964
8411, Parliament,14,-3.0618983677455356,-2.83795166015625,0.2239467075892856
3592, society,28,-2.651191166469029,-2.4359115873064314,0.21527957916259766
36861, Lok,11,-4.719770951704546,-4.5280983664772725,0.19167258522727337
5882, Long,16,-5.284614413976669,-5.098059237003326,0.1865551769733429
565,cl,11,-1.8000391830097546,-1.6182892756028608,0.18174990740689378
22385, Infinity,13,-2.09456913287823,-1.9139244373028095,0.18064469557542062
12436, bathroom,45,-2.703605143229167,-2.5252088758680555,0.17839626736111125
1249, allow,35,-3.7643014090401787,-3.586403111049107,0.1778982979910717
18667, Pist,10,-1.97791748046875,-1.808154296875,0.1697631835937501
6490, adults,13,-2.8330923227163463,-2.6676541841947117,0.16543813852163458
5003, cash,15,-4.055269368489584,-3.893963623046875,0.16130574544270893
1898, Euro,12,-4.530265808105469,-4.369452158610026,0.1608136494954424
3033, features,16,-4.21826171875,-4.0587158203125,0.1595458984375
5045, Tim,21,-4.417685735793341,-4.258265904017857,0.1594198317754838
13510, wooden,11,-5.400390625,-5.2424538352272725,0.15793678977272751
745, po,11,-6.246023004705256,-6.090754422274503,0.15526858243075292
1787, pot,11,-5.214932528409091,-5.060102982954546,0.15482954545454497
13578,stock,15,-1.1471274058024088,-0.9934593200683594,0.15366808573404944
32711, toilets,109,-3.001768899620126,-2.850998344771359,0.150770554848767
2601,Cl,13,-3.8858548677884617,-3.7354266826923075,0.1504281850961542
10530, musical,10,-4.020316314697266,-3.8715136528015135,0.1488026618957523
9475, Ministry,14,-2.8638839721679688,-2.715521676199777,0.14836229596819184
2366, foot,16,-4.017427444458008,-3.8715896606445312,0.14583778381347656
8088, reviews,10,-4.809521484375,-4.67080078125,0.13872070312500018
13373, toy,10,-4.9744140625,-4.8362548828125,0.13815917968750036
19317, dick,14,-2.6444789341517856,-2.508544921875,0.1359340122767856
5586, sitting,18,-4.227077907986111,-4.094292534722222,0.1327853732638884
2560, parent,11,-4.486973155628551,-4.354369423606179,0.13260373202237208
8022, pilot,10,-3.1572021484375,-3.02611083984375,0.13109130859374973
9188, critics,14,-4.034903390066964,-3.9044102260044644,0.1304931640625
7695, Po,12,-3.3118183811505637,-3.1813819805781045,0.1304364005724592
5582, Jewish,11,-2.3825572620738638,-2.253207120028409,0.12935014204545459
9374,bn,10,-0.8734371185302734,-0.7453720092773437,0.1280651092529297
